controller_name,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,success,capture_entered,lock_entered,crossing_occurs,crossing_vr,crossing_vt_error,crossing_vr_ratio,crossing_vt_error_ratio,crossing_radius_error,recoverable_crossing,crossing_score,recoverability_score,near_miss,radius_crossings_total,first_crossing_step,minimum_abs_radius_error,final_radius_error,tail_mean_abs_vr,steps,terminated,truncated,termination_reason,dominant_transfer_stage,transfer_stage_counts_json,intercept_classification_counts_json,initial_energy_error_ratio,final_energy_error_ratio,initial_angular_momentum_error_ratio,final_angular_momentum_error_ratio,mean_energy_error_ratio,mean_angular_momentum_error_ratio,max_speed_ratio,overspeed,turning_point_count,burn_a_steps,burn_b_steps,coast_arc_steps,safe_coast_steps,burn_a_count,burn_b_count,insertion_attempts,insertion_windows,successful_insertion_windows,handoff_ready_count,handoff_entered,handoff_rate,predicted_crossing_step,burn_b_solver_evals,burn_b_solver_score,insertion_window_conversion_rate,chosen_burn_timing,chosen_burn_angle_deg,chosen_burn_magnitude,chosen_burn_duration,chosen_insertion_mode,pre_burn_state_json,post_burn_state_json,basin_score,handoff_success,controller_variant,corridor_strategy,initial_vt_error_ratio,final_vt_error_ratio,min_abs_vt_error_ratio,mean_abs_vt_error_ratio,best_vt_error_before_crossing,best_vt_band,best_vt_band_rank,crossing_vt_band,min_distance_to_recoverable,mean_distance_to_recoverable,pre_burn_vt_error_ratio,post_burn_vt_error_ratio,pre_post_burn_vt_correction,vt_improvement_burn_a_to_b,corridor_burn_steps,corridor_hold_steps,corridor_stage_counts_json,instability
phase26_burn_hold_burn,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035724.7881,378342332637.4072,325.08467696479426,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.8029052688622864,0.020795802465610375,-0.6760679156965376,0.8028174946721713,0.6759812236145738,0.9483424233034455,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.6760679156965376, ""energy_error_ratio"": -0.8029052688622864, ""r_error_ratio"": 0.050445644351654294, ""vr_ratio"": 0.07715490634276088, ""vt_error_ratio"": -0.6916241349133331}",20.446890754374035,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.02781352146132346,-0.6916241349133331,0.02781352146132346,0.691476371368052,0.02781352146132346,D_1x_recoverable,4,unknown,20.446890754374035,20.665000669607032,,-0.6916241349133331,,,0,0,{},False
phase26_burn_hold_burn,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149422698959.70605,149422698959.70605,55.39999246918027,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18, ""phase76_handoff"": 99847}","{""insertion_window"": 99527, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 460}",0.020408163265306076,1.0156196316370667,-0.1426785900258876,-1.1546944229941443,1.0129473281274954,0.9987205090298175,1.374876627303795,False,0,18,20,1,0,1,1,1,1,1,0,True,0.0,705902,0,,0.0,96,-139.13386977268232,0.32,38,burn_hold_burn_corridor,"{""angular_momentum_error_ratio"": 0.2578415599813004, ""energy_error_ratio"": 0.8494704621631978, ""r_error_ratio"": -0.01999946891827474, ""vr_ratio"": 0.4928335804732481, ""vt_error_ratio"": 0.28351110033878657}","{""angular_momentum_error_ratio"": -0.019996887013680336, ""energy_error_ratio"": -0.04080758252560189, ""r_error_ratio"": -0.01999673760353763, ""vr_ratio"": 0.0015017046020803179, ""vt_error_ratio"": -1.5245882174405313e-07}",7.999046902956157,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.12518223472029347,-1.1578390546674315,6.419444953278404e-08,0.9987422405780133,6.419444953278404e-08,D_1x_recoverable,4,unknown,7.999046902956157,9.003757714098574,0.28351110033878657,-1.5245882174405313e-07,0.28351094787996484,-0.022705286554869974,20,18,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18}",False
phase26_burn_hold_burn,1.0,150.0,10000.0,1.0,True,True,True,True,-6.276680836972505,-4026.540150778171,-0.0014919024394221608,-0.9570671553015822,-547.65234375,False,0.7674440072415927,0.02644763969103196,False,1,413,80.015625,399.2158203125,22.040497429913927,630,True,False,success,phase76_handoff,"{""phase76_handoff"": 413}","{""handoff_ready"": 211, ""insertion_window"": 251, ""intercept_possible_poor_alignment"": 168}",0.0,1.0644565350620334e-10,-0.13397459621556124,-5.3222465417905946e-11,0.6430051106494269,0.6187930017814905,1.000000000000006,False,0,0,0,0,0,1,0,0,0,0,413,True,0.6555555555555556,0,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -5.3222465417905946e-11, ""energy_error_ratio"": -1.0644565350620334e-10, ""r_error_ratio"": -5.322877604166667e-11, ""vr_ratio"": 2.957004284280792e-11, ""vt_error_ratio"": 6.269148389781775e-15}",2.758531474618212,True,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.1339745962155612,6.269148389781775e-15,0.1339745962155612,0.6187930028131363,0.1339745962155612,D_1x_recoverable,4,outside_3x,2.758531474618212,3.9131082488733675,,6.269148389781775e-15,,,0,0,{},False
phase26_burn_hold_burn,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000208001.97266,170233753030.82324,2014.8353784766816,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.5260135675057651,-0.12535721577320472,-0.5422358781238094,0.5259671295358843,0.5421962744625494,0.970206527515042,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.5422358781238094, ""energy_error_ratio"": -0.5260135675057651, ""r_error_ratio"": 0.0226978337374431, ""vr_ratio"": 0.4787990375207128, ""vt_error_ratio"": -0.5523955299648045}",25.53942098359567,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.14250707428745554,-0.5523955299648045,0.14250707428745554,0.5517661537920886,0.14250707428745554,D_1x_recoverable,4,unknown,25.53942098359567,25.615534383720796,,-0.5523955299648045,,,0,0,{},False
phase26_burn_hold_burn,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204863.0635,394424709804.75195,1932.326912783091,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.688989201875164,-0.11258803253505753,-0.9833255016508394,0.6889255822599637,0.9832166586220563,0.945613346805704,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.9833255016508394, ""energy_error_ratio"": -0.688989201875164, ""r_error_ratio"": 0.05258996130730026, ""vr_ratio"": 0.45916769375605515, ""vt_error_ratio"": -0.984158600250708}",30.891819060499373,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.1548457452714833,-0.984158600250708,0.1548457452714833,0.9840354545583666,0.1548457452714833,D_1x_recoverable,4,unknown,30.891819060499373,31.137209960475968,,-0.984158600250708,,,0,0,{},False
phase26_burn_hold_burn,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149434540557.91406,149434540557.91406,55.399992479498906,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18, ""phase76_handoff"": 99847}","{""insertion_window"": 99527, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 460}",0.020408163265306076,1.0156229201487845,-0.04378221735089306,-1.1546941696487774,1.0130480327575648,0.9988269266106549,1.407866913416998,False,0,18,20,1,0,1,1,1,1,1,0,True,0.0,1363699,0,,0.0,96,-157.9731027928218,0.32,38,burn_hold_burn_corridor,"{""angular_momentum_error_ratio"": 0.35687019721921753, ""energy_error_ratio"": 0.9412734620470542, ""r_error_ratio"": -0.019999725092979037, ""vr_ratio"": 0.2551077222901433, ""vt_error_ratio"": 0.38456103734047686}","{""angular_momentum_error_ratio"": -0.019998429800639626, ""energy_error_ratio"": -0.04081080006345843, ""r_error_ratio"": -0.019998316483233074, ""vr_ratio"": 0.00150062219080889, ""vt_error_ratio"": -1.1562980806797715e-07}",7.9996782161118105,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.02426756872540107,-1.1578390504468603,4.864574250102972e-08,0.9988523861375761,4.864574250102972e-08,D_1x_recoverable,4,unknown,7.9996782161118105,8.991524875178236,0.38456103734047686,-1.1562980806797715e-07,0.3845609217106688,-0.022712692974003024,20,18,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18}",False
phase26_burn_hold_burn,1.0,165.0,10000.0,1.0,True,True,True,True,-8.88966729674766,-3994.6531548940916,-0.0021129824297496515,-0.9494879445402064,-488.6103515625,False,0.7621259346130128,0.026098185272395925,False,1,243,206.97265625,277.3115234375,17.30631244279581,460,True,False,success,phase76_handoff,"{""phase76_handoff"": 243}","{""handoff_ready"": 211, ""insertion_window"": 148, ""intercept_possible_poor_alignment"": 101}",2.104654818683916e-16,7.393778657325719e-11,-0.034074173710931875,-3.6968672685193056e-11,0.5219687416576904,0.504706529929417,1.0000000000000058,False,0,0,0,0,0,1,0,0,0,0,243,True,0.5282608695652173,0,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -3.6968672685193056e-11, ""energy_error_ratio"": -7.393778657325719e-11, ""r_error_ratio"": -3.697486979166667e-11, ""vr_ratio"": 2.0540116825669266e-11, ""vt_error_ratio"": 6.269148389781775e-15}",2.8017542840775818,True,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.034074173710931834,6.269148389781775e-15,0.034074173710931834,0.5047065303409712,0.034074173710931834,D_1x_recoverable,4,outside_3x,2.8017542840775818,3.899255423179114,,6.269148389781775e-15,,,0,0,{},False
phase26_burn_hold_burn,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000107669.6914,160441587470.6494,1036.6874215977077,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.5984167021628569,-0.024462734730208335,-0.44147204670352974,0.5983633829346504,0.44143243075425637,0.9681341043581951,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.44147204670352974, ""energy_error_ratio"": -0.5984167021628569, ""r_error_ratio"": 0.021392211662753256, ""vr_ratio"": 0.24631657695691084, ""vt_error_ratio"": -0.4531699508583222}",14.953091824434882,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.04359091640216505,-0.4531699508583222,0.04359091640216505,0.4527590275667719,0.04359091640216505,D_1x_recoverable,4,unknown,14.953091824434882,15.028026929355047,,-0.4531699508583222,,,0,0,{},False
phase26_burn_hold_burn,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000106044.8506,385004623547.50195,990.4416383030277,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.8342172773759577,-0.010220561444707415,-0.8812168819651444,0.834135488220382,0.8811080071639357,0.9424168952861584,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.8812168819651444, ""energy_error_ratio"": -0.8342172773759577, ""r_error_ratio"": 0.051333949806333594, ""vr_ratio"": 0.23529262884747273, ""vt_error_ratio"": -0.8870167580370282}",23.56207068556549,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.05735291566162611,-0.8870167580370282,0.05735291566162611,0.8868415814505126,0.05735291566162611,D_1x_recoverable,4,unknown,23.56207068556549,23.764622050615234,,-0.8870167580370282,,,0,0,{},False
phase26_burn_hold_burn,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149438692290.79883,149438692290.79883,55.39999248084511,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18, ""phase76_handoff"": 99847}","{""insertion_window"": 99527, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 460}",0.020408163265306496,1.015624072897432,-0.025090063551973553,-1.1546940817028648,1.0130676011774153,0.998847971981148,1.4140588231546323,False,0,18,20,1,0,1,1,1,1,1,0,True,0.0,1396317,0,,0.0,96,-164.87691664775653,0.32,38,burn_hold_burn_corridor,"{""angular_momentum_error_ratio"": 0.3755891011590561, ""energy_error_ratio"": 0.9587463929105391, ""r_error_ratio"": -0.019999815558097916, ""vr_ratio"": 0.17115808320313208, ""vt_error_ratio"": 0.40366208394382785}","{""angular_momentum_error_ratio"": -0.01999897745581305, ""energy_error_ratio"": -0.04081194129582416, ""r_error_ratio"": -0.01999887004759388, ""vr_ratio"": 0.0015004501404436376, ""vt_error_ratio"": -1.096000972626463e-07}",7.999899604203309,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.005193942399973061,-1.1578390498633993,4.610007956757815e-08,0.9988741479458929,4.610007956757815e-08,D_1x_recoverable,4,unknown,7.999899604203309,8.9878197793282,0.40366208394382785,-1.096000972626463e-07,0.4036619743437306,-0.022714204704057217,20,18,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18}",False
phase26_burn_hold_burn,1.0,170.0,10000.0,1.0,True,True,True,True,-627.8014830847948,-3075.3016548794985,-0.1492219516037754,-0.7309675543558039,-43366.4140625,False,0.7638403911913622,0.018126425876468198,False,1,3843,15013.0810546875,48971.787109375,233.64182222797018,4059,True,False,success,phase76_handoff,"{""phase76_handoff"": 3843}","{""handoff_ready"": 212, ""insertion_window"": 1791, ""intercept_possible_poor_alignment"": 2056}",2.104654818683916e-16,1.3059133116941239e-08,-0.015192246987791962,-6.529566633759087e-09,0.9258990373606751,0.919683014238784,1.000000000000005,False,0,0,0,0,0,1,0,0,0,0,3843,True,0.9467849223946785,0,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -6.529566633759087e-09, ""energy_error_ratio"": -1.3059133116941239e-08, ""r_error_ratio"": -6.5295716145833335e-09, ""vr_ratio"": 3.6275379392718474e-09, ""vt_error_ratio"": 4.972083205688995e-15}",2.7329392774020005,True,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.015192246987791968,4.972083205688995e-15,0.015192246987791968,0.9196830167914988,0.015192246987791968,D_1x_recoverable,4,A_3x,2.7329392774020005,5.534468659676986,,4.972083205688995e-15,,,0,0,{},False
phase26_burn_hold_burn,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000072238.28223,156982010040.14062,690.9551264900366,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.6120028652346886,-0.005392923511594131,-0.42242841375953827,0.6119482547325864,0.422388795352401,0.9677447593910704,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.42242841375953827, ""energy_error_ratio"": -0.6120028652346886, ""r_error_ratio"": 0.02093093467201875, ""vr_ratio"": 0.16414235461975824, ""vt_error_ratio"": -0.4342696781677884}",11.70170779288859,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.02489502305058251,-0.4342696781677884,0.02489502305058251,0.43397368747765497,0.02489502305058251,D_1x_recoverable,4,unknown,11.70170779288859,11.785753648356453,,-0.4342696781677884,,,0,0,{},False
phase26_burn_hold_burn,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000071148.1328,381678095048.9453,657.8331856588024,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.047619047619047436,0.8614744017992496,0.009127655905139585,-0.8619205445269049,0.8613892022927113,0.8618118459216247,0.9418158667040529,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.8619205445269049, ""energy_error_ratio"": -0.8614744017992496, ""r_error_ratio"": 0.050890412673192706, ""vr_ratio"": 0.15623551827277804, ""vt_error_ratio"": -0.8686071793900403}",21.702524960613893,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.03892604199510515,-0.8686071793900403,0.03892604199510515,0.8684480792003694,0.03892604199510515,D_1x_recoverable,4,unknown,21.702524960613893,21.960446269043867,,-0.8686071793900403,,,0,0,{},False
phase26_burn_hold_burn,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149442900619.84863,149442900619.84863,55.3999924818099,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18, ""phase76_handoff"": 99847}","{""insertion_window"": 99527, ""intercept_possible_poor_alignment"": 13, ""no_intercept_possible"": 460}",0.020408163265306287,1.0156252413219928,-0.013817563036137981,-1.1546939927126643,1.0130798722014562,0.9988608125126999,1.4177865926601643,False,0,18,20,1,0,1,1,1,1,1,0,True,0.0,1396356,0,,0.0,96,-172.37628146701627,0.32,38,burn_hold_burn_corridor,"{""angular_momentum_error_ratio"": 0.38687809406636253, ""energy_error_ratio"": 0.9693026785416283, ""r_error_ratio"": -0.019999907426742056, ""vr_ratio"": 0.08590614404718938, ""vt_error_ratio"": 0.41518159495754253}","{""angular_momentum_error_ratio"": -0.019999533772470327, ""energy_error_ratio"": -0.04081310041849922, ""r_error_ratio"": -0.01999943115810638, ""vr_ratio"": 0.0015003119807151836, ""vt_error_ratio"": -1.0470847382063449e-07}",8.000124018284025,False,phase26_burn_hold_burn,burn_hold_burn_corridor,0.006308609146798016,-1.1578390494297115,4.403490124474438e-08,0.9988873823232409,4.403490124474438e-08,D_1x_recoverable,4,unknown,8.000124018284025,8.984962820841716,0.41518159495754253,-1.0470847382063449e-07,0.4151814902490687,-0.022715149226364972,20,18,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18}",False
phase26_burn_hold_burn,1.0,175.0,10000.0,1.0,True,True,True,True,-75.56244302967407,-3051.944929061562,-0.017960415068522723,-0.7254159010011462,-4019.8388671875,False,0.6018852194191227,0.016617452634956786,False,1,44,1625.736328125,2204.3291015625,8.84814968539807,260,True,False,success,phase76_handoff,"{""phase76_handoff"": 44}","{""handoff_ready"": 212, ""insertion_window"": 27, ""intercept_possible_poor_alignment"": 21}",2.104654818683916e-16,5.878098861721584e-10,-0.0038053019082545138,-2.9390490934242894e-10,0.172384283833011,0.1599501633935743,1.0000000000000058,False,0,0,0,0,0,1,0,0,0,0,44,True,0.16923076923076924,0,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -2.9390490934242894e-10, ""energy_error_ratio"": -5.878098861721584e-10, ""r_error_ratio"": -2.93910546875e-10, ""vr_ratio"": 1.6328221597544475e-10, ""vt_error_ratio"": 5.620615797735385e-15}",2.904398433002142,True,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.003805301908254529,5.620615797735385e-15,0.003805301908254529,0.15995016322518452,0.003805301908254529,D_1x_recoverable,4,A_3x,2.904398433002142,3.7817957781456966,,5.620615797735385e-15,,,0,0,{},False
phase26_burn_hold_burn,1.02,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000036257.10254,153467813905.25684,339.6743835014483,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.019607843137254777,0.6201809395377146,0.006107327294770394,-0.4109440743069493,0.6201255517614975,0.41090457655646745,0.9675103243982137,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.4109440743069493, ""energy_error_ratio"": -0.6201809395377146, ""r_error_ratio"": 0.020462375187367578, ""vr_ratio"": 0.08064824304715694, ""vt_error_ratio"": -0.422755860464827}",9.086941654372925,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.013620267358068197,-0.422755860464827,0.013620267358068197,0.4225871420101784,0.013620267358068197,D_1x_recoverable,4,unknown,9.086941654372925,9.238320276463098,,-0.422755860464827,,,0,0,{},False
phase26_burn_hold_burn,1.05,175.0,10000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000035709.94434,378299802772.33594,320.0328212813924,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.8778826423135261,0.020795802465610375,-0.8502839455188016,0.8777953898093113,0.8501754764207773,0.9414538917187043,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.8502839455188016, ""energy_error_ratio"": -0.8778826423135261, ""r_error_ratio"": 0.050439973702978126, ""vr_ratio"": 0.0759441490257062, ""vt_error_ratio"": -0.8574730034754635}",20.446843289290705,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.02781352146132346,-0.8574730034754635,0.02781352146132346,0.8573397623292858,0.02781352146132346,D_1x_recoverable,4,unknown,20.446843289290705,20.753606029845802,,-0.8574730034754635,,,0,0,{},False
phase26_burn_hold_burn,0.98,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,149311948940.65332,149311948940.65332,66.47524753645267,100000,False,True,max_steps,phase76_handoff,"{""burn_a"": 18, ""burn_b_timing_wait"": 96, ""coast_arc"": 1, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18, ""phase76_handoff"": 99847}","{""insertion_window"": 99908, ""no_intercept_possible"": 92}",0.020408163265306076,1.0019944402668293,-0.1426785900258876,-0.8075221370450963,1.0012671631041434,0.9988099027125648,1.4506621815840994,False,0,18,20,1,0,1,1,1,1,1,0,True,0.0,705902,0,,0.0,96,-142.00765717833715,0.32,38,burn_hold_burn_corridor,"{""angular_momentum_error_ratio"": 0.3379465809556838, ""energy_error_ratio"": 1.0636054842326585, ""r_error_ratio"": -0.01999947035152435, ""vr_ratio"": 0.49041895876721375, ""vt_error_ratio"": 0.36525087535983536}","{""angular_momentum_error_ratio"": -0.02000667268045715, ""energy_error_ratio"": -0.04082756003376545, ""r_error_ratio"": -0.019996766383191276, ""vr_ratio"": 0.0014997958122810744, ""vt_error_ratio"": -1.0108433243939537e-05}",7.999057989480037,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.12518223472029347,-0.8036124017052069,7.142702744082212e-06,0.9988330047158827,7.142702744082212e-06,D_1x_recoverable,4,unknown,7.999057989480037,9.013879211094084,0.36525087535983536,-1.0108433243939537e-05,0.3652407669265914,-0.027246464870086085,20,18,"{""burn_b_timing_wait"": 96, ""corridor_burn_1"": 8, ""corridor_burn_2"": 12, ""corridor_hold"": 18}",False
phase26_burn_hold_burn,1.0,150.0,12000.0,1.0,True,True,True,True,-80.49851164523518,-3051.369756909111,-0.019133667779626447,-0.7252791884998071,-3681.29296875,False,0.6031837526262365,0.014364654403677601,False,3,114,148.345703125,755.0380859375,26.347138132160573,326,True,False,success,phase76_handoff,"{""phase76_handoff"": 114}","{""handoff_ready"": 209, ""insertion_window"": 68, ""intercept_possible_poor_alignment"": 49}",0.0,2.0133359507560395e-10,-0.13397459621556124,-1.0066672571051816e-10,0.34060435774997916,0.3252353379979766,1.0000000000000049,False,0,0,0,0,0,1,0,0,0,0,114,True,0.3496932515337423,0,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -1.0066672571051816e-10, ""energy_error_ratio"": -2.0133359507560395e-10, ""r_error_ratio"": -1.0067174479166667e-10, ""vr_ratio"": 5.592751671841635e-11, ""vt_error_ratio"": 4.972083205688995e-15}",2.7872261916056575,True,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.1339745962155612,4.972083205688995e-15,0.1339745962155612,0.32523533842449015,0.1339745962155612,D_1x_recoverable,4,A_3x,2.7872261916056575,4.179003662073797,,4.972083205688995e-15,,,0,0,{},False
phase26_burn_hold_burn,1.02,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,150000207945.22168,170126484326.28125,2003.3783570709747,100000,False,True,max_steps,coast_arc,"{""burn_a"": 18, ""coast_arc"": 99982}","{""intercept_possible_poor_alignment"": 100000}",0.01960784313725499,0.5949826592357413,-0.12535721577320472,-0.6256125947607882,0.5949318710010427,0.6255650702431684,0.966233028349279,False,0,18,0,99982,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -0.6256125947607882, ""energy_error_ratio"": -0.5949826592357413, ""r_error_ratio"": 0.022683531243504168, ""vr_ratio"": 0.47606672265565325, ""vt_error_ratio"": -0.633916657693719}",25.457956413695403,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.14250707428745554,-0.633916657693719,0.14250707428745554,0.6333896948988794,0.14250707428745554,D_1x_recoverable,4,unknown,25.457956413695403,25.525302544442162,,-0.633916657693719,,,0,0,{},False
phase26_burn_hold_burn,1.05,150.0,12000.0,1.0,False,False,False,False,,,,,,False,,,False,0,,375000204777.94336,394233377317.86523,1913.4274862819768,100000,False,True,max_steps,coast_arc,"{""burn_a"": 24, ""coast_arc"": 99976}","{""intercept_possible_poor_alignment"": 100000}",0.04761904761904765,0.671004746308642,-0.11258803253505753,-1.1574769648215892,0.6709554765172211,1.1573463525313261,0.9395914607338702,False,0,24,0,99976,0,1,0,0,0,0,0,False,0.0,,0,,0.0,,,,,burn_hold_burn_corridor,{},"{""angular_momentum_error_ratio"": -1.1574769648215892, ""energy_error_ratio"": -0.671004746308642, ""r_error_ratio"": 0.052564450309048695, ""vr_ratio"": 0.45467843721044, ""vt_error_ratio"": -1.1496126577097976}",30.81113287234357,False,phase26_burn_hold_burn,burn_hold_burn_corridor,-0.1548457452714833,-1.1496126577097976,0.1548457452714833,1.1496704889694922,0.1548457452714833,D_1x_recoverable,4,unknown,30.81113287234357,31.05675197696593,,-1.1496126577097976,,,0,0,{},False
