t, pos_x, pos_y, vel_x, vel_y, thrust_x, thrust_y
1.470000000000000000e+03,1.499999999934925537e+11,4.377752458437635750e+07,-8.854193060957474964e-03,2.978124940751638496e+04,-2.480361647609890673e-04,8.498750229886780083e-01
1.480000000000000000e+03,1.499999999934034119e+11,4.407533716343884915e+07,-8.915674227071979444e-03,2.978125790624939691e+04,-2.497232713758017479e-04,8.498741726199502411e-01
1.490000000000000000e+03,1.499999999933136292e+11,4.437314982748858631e+07,-8.977172264149790859e-03,2.978126640497378685e+04,-2.514103750947273394e-04,8.498733222487230288e-01
1.500000000000000000e+03,1.499999999932232361e+11,4.467096257652547956e+07,-9.038687172161252378e-03,2.978127490368955478e+04,-2.530974759177490366e-04,8.498724718749965934e-01
1.510000000000000000e+03,1.499999999931322327e+11,4.496877541054944694e+07,-9.100218951076707169e-03,2.978128340239670433e+04,-2.547845738448500344e-04,8.498716214987706019e-01
1.520000000000000000e+03,1.499999999930406189e+11,4.526658832956039906e+07,-9.161767600866500133e-03,2.978129190109523188e+04,-2.564716688760134192e-04,8.498707711200451653e-01
1.530000000000000000e+03,1.499999999929483948e+11,4.556440133355825394e+07,-9.223333121500972703e-03,2.978130039978513742e+04,-2.581587610112227654e-04,8.498699207388207277e-01
1.540000000000000000e+03,1.499999999928555603e+11,4.586221442254291475e+07,-9.284915512950469782e-03,2.978130889846642094e+04,-2.598458502504606715e-04,8.498690703550966230e-01
1.550000000000000000e+03,1.499999999927620850e+11,4.616002759651430696e+07,-9.346514775185334536e-03,2.978131739713908610e+04,-2.615329365937108744e-04,8.498682199688734062e-01
1.560000000000000000e+03,1.499999999926679993e+11,4.645784085547234118e+07,-9.408130908175908400e-03,2.978132589580312924e+04,-2.632200200409563523e-04,8.498673695801504113e-01
1.570000000000000000e+03,1.499999999925733032e+11,4.675565419941692799e+07,-9.469763911892534539e-03,2.978133439445855038e+04,-2.649071005921803542e-04,8.498665191889284154e-01
1.580000000000000000e+03,1.499999999924779968e+11,4.705346762834797800e+07,-9.531413786305556121e-03,2.978134289310535314e+04,-2.665941782473660749e-04,8.498656687952071964e-01
1.590000000000000000e+03,1.499999999923820801e+11,4.735128114226541668e+07,-9.593080531385314580e-03,2.978135139174353390e+04,-2.682812530064966551e-04,8.498648183989865323e-01
