t, pos_x, pos_y, vel_x, vel_y, thrust_x, thrust_y
1.110000000000000000e+03,1.499999999962941284e+11,3.305632835973090678e+07,-6.652114981796893554e-03,2.978094349927734947e+04,-1.873191894944901406e-04,8.499999793597182718e-01
1.120000000000000000e+03,1.499999999962269897e+11,3.335413787972354889e+07,-6.712988981396659713e-03,2.978095199926413989e+04,-1.890067766505263878e-04,8.499999789861399924e-01
1.130000000000000000e+03,1.499999999961592407e+11,3.365194748471605778e+07,-6.773879856790245534e-03,2.978096049925081024e+04,-1.906943642859957244e-04,8.499999786092112819e-01
1.140000000000000000e+03,1.499999999960908813e+11,3.394975717470843345e+07,-6.834787607981748433e-03,2.978096899923736055e+04,-1.923819524008782281e-04,8.499999782289318073e-01
1.150000000000000000e+03,1.499999999960219116e+11,3.424756694970066845e+07,-6.895712234975264962e-03,2.978097749922379080e+04,-1.940695409951538955e-04,8.499999778453017907e-01
1.160000000000000000e+03,1.499999999959523315e+11,3.454537680969277024e+07,-6.956653737774892536e-03,2.978098599921009736e+04,-1.957571300688028043e-04,8.499999774583208989e-01
1.170000000000000000e+03,1.499999999958821411e+11,3.484318675468473136e+07,-7.017612116384726838e-03,2.978099449919628387e+04,-1.974447196218049780e-04,8.499999770679894651e-01
1.180000000000000000e+03,1.499999999958113403e+11,3.514099678467655182e+07,-7.078587370808864417e-03,2.978100299918235032e+04,-1.991323096541405488e-04,8.499999766743076002e-01
1.190000000000000000e+03,1.499999999957399597e+11,3.543880689966823161e+07,-7.139579501051401822e-03,2.978101149916829308e+04,-2.008199001657894858e-04,8.499999762772749712e-01
1.200000000000000000e+03,1.499999999956679688e+11,3.573661709965977073e+07,-7.200588507116434736e-03,2.978101999915411579e+04,-2.025074911567318670e-04,8.499999758768913560e-01
1.210000000000000000e+03,1.499999999955953674e+11,3.603442738465116918e+07,-7.261614389008057974e-03,2.978102849913981845e+04,-2.041950826269478515e-04,8.499999754731575319e-01
1.220000000000000000e+03,1.499999999955221558e+11,3.633223775464241952e+07,-7.322657146730368084e-03,2.978103699912540105e+04,-2.058826745764173001e-04,8.499999750660727216e-01
1.230000000000000000e+03,1.499999999954483337e+11,3.663004820963352919e+07,-7.383716780287459883e-03,2.978104549911085996e+04,-2.075702670051203990e-04,8.499999746556373692e-01
1.240000000000000000e+03,1.499999999953738708e+11,3.692785874962449074e+07,-7.444793289683428184e-03,2.978105399909619882e+04,-2.092578599130373617e-04,8.499999742418515858e-01
1.250000000000000000e+03,1.499999999952987976e+11,3.722566937461530417e+07,-7.505886674922368669e-03,2.978106249908141763e+04,-2.109454533001479406e-04,8.499999738247148162e-01
1.260000000000000000e+03,1.499999999952231140e+11,3.752348008460596949e+07,-7.566996936008375287e-03,2.978107099906651274e+04,-2.126330471664323761e-04,8.499999734042273936e-01
1.270000000000000000e+03,1.499999999951468201e+11,3.782129087959648669e+07,-7.628124072945542851e-03,2.978107949905148780e+04,-2.143206415118706376e-04,8.499999729803893178e-01
1.280000000000000000e+03,1.499999999950699158e+11,3.811910175958684832e+07,-7.689268085737965309e-03,2.978108799903634281e+04,-2.160082363364428299e-04,8.499999725532007000e-01
1.290000000000000000e+03,1.499999999949924011e+11,3.841691272457706183e+07,-7.750428974389737477e-03,2.978109649902107412e+04,-2.176958316401289768e-04,8.499999721226614291e-01
1.300000000000000000e+03,1.499999999949142761e+11,3.871472377456711978e+07,-7.811606738904952434e-03,2.978110499900568539e+04,-2.193834274229091558e-04,8.499999716887712831e-01
1.310000000000000000e+03,1.499999999948355408e+11,3.901253490955702215e+07,-7.872801379287704127e-03,2.978111349899017296e+04,-2.210710236847633907e-04,8.499999712515303729e-01
1.320000000000000000e+03,1.499999999947561951e+11,3.931034612954676896e+07,-7.934012895542085636e-03,2.978112199897454047e+04,-2.227586204256717321e-04,8.499999708109389207e-01
1.330000000000000000e+03,1.499999999946762390e+11,3.960815743453636020e+07,-7.995241287672191777e-03,2.978113049895878794e+04,-2.244462176456143120e-04,8.499999703669968154e-01
1.340000000000000000e+03,1.499999999945956726e+11,3.990596882452578843e+07,-8.056486555682114761e-03,2.978113899894291171e+04,-2.261338153445711539e-04,8.499999699197040570e-01
1.350000000000000000e+03,1.499999999945144958e+11,4.020378029951506108e+07,-8.117748699575946802e-03,2.978114749892691543e+04,-2.278214135225222002e-04,8.499999694690604235e-01
