controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,target_radius_scale,crossing_occurs,recoverable_crossing,capture_entered,success,crossing_radius_error_ratio,crossing_vr_ratio,crossing_vt_error_ratio,sync_error_at_crossing,crossing_sync_band,best_sync_error,best_pre_cross_sync_window,best_sync_band,predicted_crossing_step_at_burn,actual_crossing_step,timing_offset_steps,predicted_crossing_vt_error_ratio,actual_crossing_vt_error_ratio,predicted_crossing_sync_error,min_distance_to_recoverable,pre_burn_vt_error_ratio,post_burn_vt_error_ratio,pre_post_burn_vt_correction,vt_improvement_burn_a_to_b,overspeed,instability,termination_reason
phase27_predicted_cross_vt_targeting,r0=0.98|angle=175|thrust=12000|target=1,0.98,175.0,12000.0,1.0,False,False,False,False,,,,,unknown,7.964314827474167,7.964314827474167,outside_3x,4170718,,,0.4207953716152151,,17.726767953071633,8.00061350385019,0.4969562427609291,-1.3583082785350285e-10,0.49695624262509824,-0.027258184572627686,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=1|angle=175|thrust=12000|target=1,1.0,175.0,12000.0,1.0,True,False,True,True,6.876559895833333e-10,-0.016145189110617915,-0.6138817616273774,2.4555270465095096,C_3x,2.119723362888738,2.119723362888738,C_3x,,43,,,-0.6138817616273774,,2.5842628567746577,,4.972083205688995e-15,,,False,False,success
phase27_predicted_cross_vt_targeting,r0=1.02|angle=175|thrust=12000|target=1,1.02,175.0,12000.0,1.0,False,False,False,False,,,,,unknown,8.0,8.0,outside_3x,,,,,,,9.08684706703187,,-0.50449184032065,,,False,False,max_steps
phase27_predicted_cross_vt_targeting,r0=1.05|angle=175|thrust=12000|target=1,1.05,175.0,12000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,20.446833376035027,,-1.0233236801470864,,,False,False,max_steps
phase27_delayed_sync_burn,r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,1.0,False,False,False,False,,,,,unknown,7.974740489589635,7.974740489589635,outside_3x,719895,,,0.177336733708044,,25.589085632810303,7.999347061895914,0.20177165852883766,1.7335183229061826e-09,0.20177165679531933,-0.018164144537293675,False,False,max_steps
phase27_delayed_sync_burn,r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,1.0,True,False,True,True,1.9467604166666666e-10,-0.005988015668111895,-0.7800950243010297,3.120380097204119,outside_3x,2.947441621382349,2.947441621382349,C_3x,,631,,,-0.7800950243010297,,2.977871114143954,,7.782391104556687e-15,,,False,False,success
phase27_delayed_sync_burn,r0=1.02|angle=150|thrust=8000|target=1,1.02,150.0,8000.0,1.0,False,False,False,False,,,,,unknown,24.08077810141662,24.08077810141662,outside_3x,,,,,,,25.625866564702612,,-0.47087713745199994,,,False,False,max_steps
phase27_delayed_sync_burn,r0=1.05|angle=150|thrust=8000|target=1,1.05,150.0,8000.0,1.0,False,False,False,False,,,,,unknown,23.199700301768594,24.39750182371332,outside_3x,,,,,,,30.989889093950367,,-0.8187139722511465,,,False,False,max_steps
phase27_delayed_sync_burn,r0=0.98|angle=165|thrust=8000|target=1,0.98,165.0,8000.0,1.0,False,False,False,False,,,,,unknown,7.97554580281573,7.97554580281573,outside_3x,1390738,,,0.27414578591340294,,15.38433282104017,7.999952992575223,0.302795077885787,9.4785891870985e-10,0.3027950769379281,-0.01817012841329607,False,False,max_steps
phase27_delayed_sync_burn,r0=1|angle=165|thrust=8000|target=1,1.0,165.0,8000.0,1.0,True,False,True,True,3.5278919270833335e-10,-0.020933166025926386,-0.7471762106990555,2.988704842796222,C_3x,2.9819871996756193,2.9819871996756193,C_3x,,182,,,-0.7471762106990555,,3.1567937662689762,,7.566213573874556e-15,,,False,False,success
phase27_delayed_sync_burn,r0=1.02|angle=165|thrust=8000|target=1,1.02,165.0,8000.0,1.0,False,False,False,False,,,,,unknown,12.403802108195135,12.403802108195135,outside_3x,,,,,,,14.968683117592679,,-0.3715198601031878,,,False,False,max_steps
phase27_delayed_sync_burn,r0=1.05|angle=165|thrust=8000|target=1,1.05,165.0,8000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,23.56209253144189,,-0.7213263562190099,,,False,False,max_steps
phase27_delayed_sync_burn,r0=0.98|angle=170|thrust=8000|target=1,0.98,170.0,8000.0,1.0,False,False,False,False,,,,,unknown,7.9758292452393755,7.9758292452393755,outside_3x,2072866,,,0.2891996078888292,,12.695789523478695,8.000195301246059,0.32189075812932055,9.201302592043143e-10,0.3218907572091903,-0.0181713506546044,False,False,max_steps
phase27_delayed_sync_burn,r0=1|angle=170|thrust=8000|target=1,1.0,170.0,8000.0,1.0,True,False,True,True,2.920735677083333e-10,-0.006324852049514541,-0.911636861908399,3.646547447633596,outside_3x,2.7583422206813726,2.7583422206813726,C_3x,,2307,,,-0.911636861908399,,2.971756020030534,,7.350036043192427e-15,,,False,False,success
phase27_delayed_sync_burn,r0=1.02|angle=170|thrust=8000|target=1,1.02,170.0,8000.0,1.0,False,False,False,False,,,,,unknown,8.304710951405522,8.304710951405522,outside_3x,,,,,,,11.701750713617072,,-0.3525764081481217,,,False,False,max_steps
phase27_delayed_sync_burn,r0=1.05|angle=170|thrust=8000|target=1,1.05,170.0,8000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,21.702444158808806,,-0.7028363726851573,,,False,False,max_steps
phase27_delayed_sync_burn,r0=0.98|angle=175|thrust=8000|target=1,0.98,175.0,8000.0,1.0,False,False,False,False,,,,,unknown,7.97611694511625,7.97611694511625,outside_3x,4129949,,,0.2812964487341561,,12.644136044004709,8.000445052646713,0.3334069574852493,8.968542082982387e-10,0.3334069565883951,-0.018172115017088708,False,False,max_steps
phase27_delayed_sync_burn,r0=1|angle=175|thrust=8000|target=1,1.0,175.0,8000.0,1.0,True,False,True,True,6.0556640625e-11,-0.00839807571601849,-0.8175888886362344,3.2703555545449374,outside_3x,2.1196812417826454,2.1196812417826454,C_3x,,86,,,-0.8175888886362344,,2.9569801506190814,,7.350036043192427e-15,,,False,False,success
phase27_delayed_sync_burn,r0=1.02|angle=175|thrust=8000|target=1,1.02,175.0,8000.0,1.0,False,False,False,False,,,,,unknown,8.0,8.0,outside_3x,,,,,,,9.086850509347325,,-0.34102061779164794,,,False,False,max_steps
phase27_delayed_sync_burn,r0=1.05|angle=175|thrust=8000|target=1,1.05,175.0,8000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,20.446890754374035,,-0.6916241349133331,,,False,False,max_steps
phase27_delayed_sync_burn,r0=0.98|angle=150|thrust=10000|target=1,0.98,150.0,10000.0,1.0,False,False,False,False,,,,,unknown,7.9688638218971874,7.9688638218971874,outside_3x,723439,,,0.25719987993548726,,25.87946274152828,7.9990666260204035,0.28351110033878657,-1.228474215382648e-10,0.28351110021593917,-0.022705286554869974,False,False,max_steps
phase27_delayed_sync_burn,r0=1|angle=150|thrust=10000|target=1,1.0,150.0,10000.0,1.0,True,False,True,True,7.30203125e-11,-0.0014919024394221608,-0.9570671553015822,3.8282686212063286,outside_3x,2.6852791219384198,2.6852791219384198,C_3x,,413,,,-0.9570671553015822,,2.758531474618212,,6.269148389781775e-15,,,False,False,success
phase27_delayed_sync_burn,r0=1.02|angle=150|thrust=10000|target=1,1.02,150.0,10000.0,1.0,False,False,False,False,,,,,unknown,23.939954008230842,23.939954008230842,outside_3x,,,,,,,25.53942098359567,,-0.5523955299648045,,,False,False,max_steps
phase27_delayed_sync_burn,r0=1.05|angle=150|thrust=10000|target=1,1.05,150.0,10000.0,1.0,False,False,False,False,,,,,unknown,22.958387218645754,24.39750182371332,outside_3x,,,,,,,30.891819060499373,,-0.984158600250708,,,False,False,max_steps
phase27_delayed_sync_burn,r0=0.98|angle=165|thrust=10000|target=1,0.98,165.0,10000.0,1.0,False,False,False,False,,,,,unknown,7.96966242012078,7.96966242012078,outside_3x,1397585,,,0.35317733984134475,,16.18188438921884,7.999853148840933,0.38456103734047686,-1.2182165915517808e-10,0.3845610372186552,-0.022712692974003024,False,False,max_steps
phase27_delayed_sync_burn,r0=1|angle=165|thrust=10000|target=1,1.0,165.0,10000.0,1.0,True,False,True,True,6.5148046875e-11,-0.0021129824297496515,-0.9494879445402064,3.7979517781608254,outside_3x,2.7372981307243807,2.7372981307243807,C_3x,,243,,,-0.9494879445402064,,2.8017542840775818,,6.269148389781775e-15,,,False,False,success
phase27_delayed_sync_burn,r0=1.02|angle=165|thrust=10000|target=1,1.02,165.0,10000.0,1.0,False,False,False,False,,,,,unknown,12.315830715238205,12.315830715238205,outside_3x,,,,,,,14.953091824434882,,-0.4531699508583222,,,False,False,max_steps
phase27_delayed_sync_burn,r0=1.05|angle=165|thrust=10000|target=1,1.05,165.0,10000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,23.56207068556549,,-0.8870167580370282,,,False,False,max_steps
phase27_delayed_sync_burn,r0=0.98|angle=170|thrust=10000|target=1,0.98,170.0,10000.0,1.0,False,False,False,False,,,,,unknown,7.96994394846401,7.96994394846401,outside_3x,2083073,,,0.3668281358120563,,13.945382795232552,8.000131806843411,0.40366208394382785,-1.215771623679766e-10,0.4036620838222507,-0.022714204704057217,False,False,max_steps
phase27_delayed_sync_burn,r0=1|angle=170|thrust=10000|target=1,1.0,170.0,10000.0,1.0,True,False,True,True,5.782188541666666e-09,-0.1492219516037754,-0.7309675543558039,7.4610975801887705,outside_3x,2.684550866708462,2.684550866708462,C_3x,,3843,,,-0.7309675543558039,,2.7329392774020005,,4.972083205688995e-15,,,False,False,success
phase27_delayed_sync_burn,r0=1.02|angle=170|thrust=10000|target=1,1.02,170.0,10000.0,1.0,False,False,False,False,,,,,unknown,8.261492065281601,8.261492065281601,outside_3x,,,,,,,11.70170779288859,,-0.4342696781677884,,,False,False,max_steps
phase27_delayed_sync_burn,r0=1.05|angle=170|thrust=10000|target=1,1.05,170.0,10000.0,1.0,False,False,False,False,,,,,unknown,20.0,20.0,outside_3x,,,,,,,21.702524960613893,,-0.8686071793900403,,,False,False,max_steps
phase27_delayed_sync_burn,r0=0.98|angle=175|thrust=10000|target=1,0.98,175.0,10000.0,1.0,False,False,False,False,,,,,unknown,7.970229705428437,7.970229705428437,outside_3x,4150281,,,0.3517626972863978,,15.116283773905241,8.000414800314392,0.41518159495754253,-1.2134174503706378e-10,0.41518159483620076,-0.022715149226364972,False,False,max_steps
phase27_delayed_sync_burn,r0=1|angle=175|thrust=10000|target=1,1.0,175.0,10000.0,1.0,True,False,True,True,5.35978515625e-10,-0.017960415068522723,-0.7254159010011462,2.9016636040045847,C_3x,2.4927317884270344,2.4927317884270344,C_3x,,44,,,-0.7254159010011462,,2.904398433002142,,5.620615797735385e-15,,,False,False,success
