controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,candidate_id,selected,transfer_family,first_coast,burn1_duration,burn1_norm,burn1_radial_bias,burn1_tangential_bias,transfer_coast,burn2_duration,burn2_norm,burn2_radial_bias,burn2_tangential_bias,transfer_score,transfer_end_radius_ratio,transfer_end_vr_ratio,transfer_end_vt_error_ratio,transfer_end_energy_error_ratio,transfer_end_angular_momentum_error_ratio,transfer_end_eccentricity_proxy,transfer_end_periapsis_ratio,transfer_end_apoapsis_ratio,transfer_end_orbit_crosses_target,transfer_end_predicted_crossing_step,preview_crossing,preview_crossing_step,preview_sync_error,preview_distance_to_recoverable,preview_min_radius_error_ratio,preview_vr_ratio,preview_vt_error_ratio,overspeed,instability
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=170|thrust=10000|target=1,1.0,170.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,0.16,0.5,96,14,0.105,-0.18,0.030384493975583925,19.094532557660195,1.000002009030901,-0.17109104269399145,0.4792386135070837,1.2174230386342062,0.4792415853431683,,,,False,209,False,,8.55401893533652,8.766184414827046,4.7348730768229167e-07,-0.1710803787067304,0.47924088494138445,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.02|angle=170|thrust=10000|target=1,1.02,170.0,10000.0,1,True,lambert_like_transfer,0,8,0.09,0.16,-0.75,48,12,0.11,-0.2,0.010785847023188262,14.703803748608692,1.020000676564694,-0.21253716465571543,-0.23330908490401212,-0.32779600749001403,-0.21797474788608792,0.43355326441735653,0.42660674711126784,1.0796487233963443,True,1677573,False,,10.626859312284768,13.334047692319418,0.019998768966915624,-0.21254061905411412,-0.23330765104160855,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.02|angle=170|thrust=10000|target=1,1.02,170.0,10000.0,2,False,lambert_like_transfer,8,10,0.1,0.1,-0.49460707648840585,72,12,0.11,0.22,-0.023529411764705986,16.40130830181633,1.02000146886475,0.6692675102989157,-0.39379021412576654,-0.14537218524427983,-0.3816651279680964,0.7497203968389877,0.21851377777925854,1.527643520054414,True,,False,,33.46310586166015,34.44253419011384,0.02000146886475,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.02|angle=170|thrust=10000|target=1,1.02,170.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,-0.16,-0.5,96,14,0.105,0.18,0.010785847023188262,16.606675404837393,1.0200006686913234,0.5225628818167828,-0.4098320371300029,-0.33941283842510084,-0.3980282832324069,0.717382073704908,0.21100135685379703,1.2821902436923245,True,,False,,26.12786599298274,27.374654100345,0.02000066869132344,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=170|thrust=10000|target=1,1.05,170.0,10000.0,1,True,lambert_like_transfer,0,8,0.09,0.16,-0.75,48,12,0.11,-0.2,-0.01825531181027917,16.78350848480439,1.050000667553616,-0.21384272060002676,-0.31024211075584845,-0.3832660388528903,-0.27575375584326794,0.5238624222777242,0.3442125840934586,1.101640884309881,True,4168242,False,,19.99949929413255,22.712245400450364,0.04999874823533138,-0.21384679464964598,-0.3102408499306038,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=170|thrust=10000|target=1,1.05,170.0,10000.0,2,False,lambert_like_transfer,8,10,0.1,0.1,-0.5091276559051395,72,12,0.11,0.22,-0.05714285714285692,17.144860345631425,1.0500014415292243,0.6535108722796662,-0.4712118572982661,-0.19806592969681422,-0.44477168789961835,0.7941423411335549,0.17182498372067057,1.4975322281200214,True,,False,,32.67525608046167,38.357102790735084,0.050001441529224346,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.05|angle=170|thrust=10000|target=1,1.05,170.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,-0.16,-0.5,96,14,0.105,0.18,-0.01825531181027917,17.392753881696052,1.0500006488653988,0.518485691138903,-0.5016391972737029,-0.3875698260727586,-0.47672083376830715,0.7874351551617447,0.15319217876038566,1.2881767256504315,True,,False,,25.923983665197024,32.80404776745081,0.0500006488653987,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=175|thrust=10000|target=1,0.98,175.0,10000.0,1,True,lambert_like_transfer,0,8,0.09,-0.16,0.75,48,12,0.11,0.2,0.027635126072275962,16.659138128340892,0.9800003138593201,0.46905613260245754,0.2976032204050854,0.862972100208051,0.27165156326184825,0.8822768832045932,0.8591178655890302,13.736449920508715,True,760099,False,,23.45280852868799,24.807992019141643,0.01999547620030573,0.4690622079519652,0.2975976461122584,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=175|thrust=10000|target=1,0.98,175.0,10000.0,2,False,lambert_like_transfer,8,10,0.1,-0.1,0.513817563036138,72,12,0.11,-0.22,0.024489795918367543,23.0323051114755,0.9800000305297584,-0.40673664509392093,0.37753235999135903,1.0222138383321802,0.34998175484726185,,,,False,,False,,20.33643056752966,21.905868756773103,0.019999969470241668,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=0.98|angle=175|thrust=10000|target=1,0.98,175.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,0.16,0.5,96,14,0.105,-0.18,0.027635126072275962,23.42273545875132,0.9800013458459939,-0.2578444682127587,0.4936275765201134,1.2565935832728445,0.46375703518240136,,,,False,,False,,12.891669085734893,15.300310646343716,0.01999865415400612,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=175|thrust=10000|target=1,1.0,175.0,10000.0,1,False,lambert_like_transfer,0,8,0.09,-0.16,0.75,48,12,0.11,0.2,0.0076106038165090276,16.135337680893787,1.0000003118606264,0.4719468212587132,0.24453347835795608,0.7715980045710151,0.24453386647894637,0.8038882057322998,0.8586255732983544,7.8978653507130465,True,,False,,23.59734260237591,23.617606220932004,3.1186062643229166e-07,,,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=175|thrust=10000|target=1,1.0,175.0,10000.0,2,True,lambert_like_transfer,8,10,0.1,-0.1,0.5038053019082546,72,12,0.11,-0.22,2.5255857824206993e-16,11.836725985500706,1.000000018454538,-0.4114922326547852,0.31910524247360644,0.9093645351656476,0.31910526681708423,0.9177640127764787,0.9073268104689258,21.159090608532008,True,1,True,1,20.574609557095606,20.614165256692857,4.62834296875e-09,-0.4114921911419121,0.3191052729223558,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1|angle=175|thrust=10000|target=1,1.0,175.0,10000.0,3,False,lambert_like_transfer,16,12,0.11,0.16,0.5,96,14,0.105,-0.18,0.0076106038165090276,17.75564026106487,1.0000013368193805,-0.2639021586028457,0.43051900753715927,1.1160316538755284,0.4305209198826928,,,,False,90,True,91,13.194840855752556,13.306742561990472,1.0307009635416667e-08,-0.26389681711505114,0.430520934627087,False,False
phase31_lambert_like_transfer,phase31_lambert_like_transfer|r0=1.02|angle=175|thrust=10000|target=1,1.02,175.0,10000.0,1,True,lambert_like_transfer,0,8,0.09,0.16,-0.75,48,12,0.11,-0.2,-0.012214654589540788,16.177513215071222,1.0200003499550232,-0.2979997718646799,-0.27192591690737794,-0.34188790649147105,-0.25736418045234283,0.5098412865829185,0.36527545337125883,1.1251620044259747,True,1196447,False,,14.899989831460019,16.946497261805956,0.019997675303544793,-0.2980037341922103,-0.27192400774182796,False,False
