controller_name,case_id,r0_over_target,initial_velocity_angle_deg,thrust_scale,phase28_reference_family_label,phase28_reference_window_quality,phase29_family_label,window_quality_label,crossing_occurs,recoverable_crossing,near_recoverable_crossing,capture_entered,success,insertion_windows,good_windows,dead_windows,sync_error_at_crossing,min_distance_to_recoverable,crossing_vr_ratio,crossing_vt_error_ratio,burn_a_end_radius_ratio,burn_a_end_vr_ratio,burn_a_end_vt_error_ratio,burn_a_end_energy_error_ratio,burn_a_end_angular_momentum_error_ratio,burn_a_end_eccentricity_proxy,burn_a_end_periapsis_ratio,burn_a_end_apoapsis_ratio,burn_a_end_orbit_crosses_target,burn_a_end_predicted_crossing_step,family_quality_score,overspeed,instability
phase29_baseline_phase22_burn_a,r0=1|angle=150|thrust=12000|target=1,1.0,150.0,12000.0,near_recoverable_crossing,no_window,near_recoverable_crossing,no_window,True,False,True,True,True,0,0,0,2.9011167539992284,3.0547866581952734,-0.019133667779626447,-0.7252791884998071,,,,,,,,,,,11.049441623000385,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=150|thrust=12000|target=1,1.02,150.0,12000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200004652279373,0.48149265683080356,-0.6057062410538858,-0.5734806724749166,-0.5978201824384914,0.8634186094843946,0.086802077016159,1.184265331046893,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1.05|angle=150|thrust=12000|target=1,1.05,150.0,12000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0500006110953937,0.460779548306913,-1.1085130529863896,-0.6806679213931279,-1.113938771947536,0.9890305837082886,0.006526819576956559,1.183476258688602,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=0.98|angle=165|thrust=12000|target=1,0.98,165.0,12000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800002456843638,0.254273184967324,0.43907181919228966,1.094766738485338,0.41029073636588825,,,,False,1402154,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1|angle=165|thrust=12000|target=1,1.0,165.0,12000.0,crossing_bad_sync,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,3.604903096364507,3.621779577911722,-0.0069845823583089784,-0.9012257740911267,,,,,,,,,,,8.697548451817747,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=165|thrust=12000|target=1,1.02,165.0,12000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200002408185314,0.24923662816547834,-0.5069348099548513,-0.6555516723375356,-0.4970733874147136,0.7623993334561142,0.14351751776397798,1.064539007089834,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1.05|angle=165|thrust=12000|target=1,1.05,165.0,12000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.05000031632325,0.23851265674960964,-1.011301898413173,-0.8477453105955539,-1.011866996908885,0.9998698865998006,7.041738894068149e-05,1.0823298401202355,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=0.98|angle=170|thrust=12000|target=1,0.98,170.0,12000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800001648356859,0.17059813038699786,0.45817638711950265,1.1145661147784065,0.42901309973661744,,,,False,2089892,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1|angle=170|thrust=12000|target=1,1.0,170.0,12000.0,near_recoverable_crossing,no_window,near_recoverable_crossing,no_window,True,False,True,True,True,0,0,0,2.426890180940645,2.4531113690583384,-0.007154283714171683,-0.6067225452351612,,,,,,,,,,,11.286554909529677,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=170|thrust=12000|target=1,1.02,170.0,12000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200001615709862,0.16721868800975698,-0.48826790116392177,-0.670952172532682,-0.4780331765061405,0.7380719083768554,0.15675379339322265,1.0401685559571938,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1.05|angle=170|thrust=12000|target=1,1.05,170.0,12000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0500002122286762,0.1600233206126968,-0.9929314820885049,-0.8791040926812727,-0.9925780546927881,0.9999482431804503,2.7543348849694395e-05,1.0643094498968104,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=0.98|angle=175|thrust=12000|target=1,0.98,175.0,12000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800000827326932,0.08562508084953349,0.4696980581883014,1.1265278824703169,0.440304218616614,,,,False,4163886,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1|angle=175|thrust=12000|target=1,1.0,175.0,12000.0,near_recoverable_crossing,no_window,near_recoverable_crossing,no_window,True,False,True,True,True,0,0,0,2.4555270465095096,2.584817383236934,-0.016145189110617915,-0.6138817616273774,,,,,,,,,,,11.272236476745245,False,False
phase29_baseline_phase22_burn_a,r0=1.02|angle=175|thrust=12000|target=1,1.02,175.0,12000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200000810939593,0.08392844594425176,-0.47701075238282,-0.6802224206737376,-0.4665509250192077,0.7224005869378006,0.1652158724027068,1.0251027279157185,True,,0.0,False,False
phase29_baseline_phase22_burn_a,r0=1.05|angle=175|thrust=12000|target=1,1.05,175.0,12000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0500001065193554,0.08031674129105737,-0.9818532999116788,-0.8979816298738238,-0.9809459629742882,0.9996554035070224,0.00018155944586275394,1.0535694192361376,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=0.98|angle=150|thrust=8000|target=1,0.98,150.0,8000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800003633956039,0.49189437949303383,0.004796611682134559,0.21076074165270028,-0.015298955412836697,0.4844843509427496,0.6531804438324087,1.8809053594867067,True,724806,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1|angle=150|thrust=8000|target=1,1.0,150.0,8000.0,crossing_bad_sync,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,3.120380097204119,3.134710956393185,-0.005988015668111895,-0.7800950243010297,,,,,,,,,,,8.93980995139794,False,False
phase29_crossing_family_targeted_burn_a,r0=1.02|angle=150|thrust=8000|target=1,1.02,150.0,8000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200003437243466,0.44461377789937634,-0.25935482309768765,-0.2145469634048773,-0.24454166498186194,0.5539287330002441,0.3672737905080539,1.2794307505771036,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1.05|angle=150|thrust=8000|target=1,1.05,150.0,8000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0500004727240784,0.3956791431832233,-0.3374529996252399,-0.3092305351571404,-0.3043253364045818,0.605293772875355,0.30147954582900893,1.2261352983817166,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=0.98|angle=165|thrust=8000|target=1,0.98,165.0,8000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800001875045702,0.25284386955901605,0.10609572014421148,0.2465618284360559,0.08397401313932984,0.33868924356452945,0.8777239877065949,1.776773853633875,True,1410084,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1|angle=165|thrust=8000|target=1,1.0,165.0,8000.0,near_recoverable_crossing,no_window,near_recoverable_crossing,no_window,True,False,True,True,True,0,0,0,2.988704842796222,3.1666781075799455,-0.020933166025926386,-0.7471762106990555,,,,,,,,,,,11.00564757860189,False,False
phase29_crossing_family_targeted_burn_a,r0=1.02|angle=165|thrust=8000|target=1,1.02,165.0,8000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200001813342032,0.2406839827436264,-0.1732801798597597,-0.21938952457795696,-0.15674563354437504,0.3645806155168038,0.521096312274063,1.11906867166921,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1.05|angle=165|thrust=8000|target=1,1.05,165.0,8000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0500002498503718,0.21030723501161563,-0.30364915792576014,-0.37562782316297383,-0.2688314418385314,0.5143725332313572,0.35302242262884903,1.1008591915140016,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=0.98|angle=170|thrust=8000|target=1,0.98,170.0,8000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800001258532716,0.16974818963123534,0.1253324250619245,0.2543714503333011,0.10282591818745342,0.3052014299402734,0.9318293544021435,1.7504713714673446,True,2100360,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1|angle=170|thrust=8000|target=1,1.0,170.0,8000.0,crossing_bad_sync,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,3.646547447633596,3.6602346470497937,-0.006324852049514541,-0.911636861908399,,,,,,,,,,,8.676726276183203,False,False
phase29_crossing_family_targeted_burn_a,r0=1.02|angle=170|thrust=8000|target=1,1.02,170.0,8000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200001217200765,0.1617265310598996,-0.15513655377023583,-0.22083436611454116,-0.13823918200879728,0.3055645434427945,0.5688203705858426,1.0694034995082238,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1.05|angle=170|thrust=8000|target=1,1.05,170.0,8000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.050000166922865,0.13926461770332557,-0.29285286980449204,-0.3853099044662386,-0.2574953952556918,0.4860663726690093,0.3709881995891814,1.0727320781277403,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=0.98|angle=175|thrust=8000|target=1,0.98,175.0,8000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800000634381875,0.08593413943325662,0.1369428099437284,0.2592074349801002,0.11420402587044501,0.2834477329858296,0.967277887022154,1.7325332266953197,True,4148915,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1|angle=175|thrust=8000|target=1,1.0,175.0,8000.0,crossing_bad_sync,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,3.2703555545449374,3.2972025479901705,-0.00839807571601849,-0.8175888886362344,,,,,,,,,,,8.86482222272753,False,False
phase29_crossing_family_targeted_burn_a,r0=1.02|angle=175|thrust=8000|target=1,1.02,175.0,8000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,1.020000060844718,0.08050607799767892,-0.14414049939400977,-0.22180748338930753,-0.12702325730736025,0.2624398942303013,0.6036631104302118,1.0332559845911886,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1.05|angle=175|thrust=8000|target=1,1.05,175.0,8000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,1.0500000816743313,0.06523133458357565,-0.2852154441737486,-0.3895896683405783,-0.24947615800288556,0.4661153742368574,0.3842030765820945,1.0550707216956101,True,,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=0.98|angle=150|thrust=10000|target=1,0.98,150.0,10000.0,dead_geometry,no_window,window_no_crossing,dead_window_no_crossing,False,False,False,False,False,1,0,1,,,,,0.9800003619964093,0.48788468924248257,0.037211394658806275,0.2730233745214927,0.01646754223243067,0.49888194643069816,0.6893179725544244,2.0618021183887594,True,730763,0.0,False,False
phase29_crossing_family_targeted_burn_a,r0=1|angle=150|thrust=10000|target=1,1.0,150.0,10000.0,crossing_bad_sync,no_window,crossing_bad_sync,no_window,True,False,False,True,True,0,0,0,3.8282686212063286,3.828995307954149,-0.0014919024394221608,-0.9570671553015822,,,,,,,,,,,8.585865689396837,False,False
phase29_crossing_family_targeted_burn_a,r0=1.02|angle=150|thrust=10000|target=1,1.02,150.0,10000.0,dead_geometry,no_window,dead_geometry,no_window,False,False,False,False,False,0,0,0,,,,,1.0200003380128309,0.4284624777140962,-0.27594739662539663,-0.25295139668850125,-0.26146609981883445,0.5626720276554352,0.34903825758956375,1.2471928534383,True,,0.0,False,False
